id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
57850,0,76,1,46.0,0,3,1,2630.0,124.0,37,0
57851,0,70,1,7.0,1,1,0,39721.0,124.0,169,0
57852,0,52,1,47.0,0,1,1,34928.0,26.0,152,1
57853,1,53,1,12.0,1,1,0,21313.0,119.0,272,0
57854,1,23,1,8.0,1,2,0,34307.0,152.0,16,0
57855,0,23,1,46.0,1,2,0,2630.0,152.0,273,0
57856,1,41,1,18.0,0,1,1,40154.0,157.0,24,0
57857,0,38,1,28.0,0,1,1,38520.0,124.0,237,1
57858,0,37,1,11.0,0,1,1,32833.0,156.0,292,0
57859,1,27,1,36.0,1,2,0,29117.0,152.0,97,0
57860,0,52,1,33.0,1,1,0,33746.0,26.0,129,0
57861,1,21,1,30.0,1,2,1,2630.0,160.0,156,0
57862,0,25,1,8.0,1,2,0,36967.0,152.0,12,0
57863,0,42,1,8.0,0,1,1,46864.0,26.0,65,0
57864,0,46,1,28.0,0,3,1,2630.0,26.0,83,1
57865,0,39,1,28.0,0,1,1,34832.0,60.0,202,0
57866,0,62,1,28.0,0,1,1,2630.0,156.0,121,0
57867,1,23,1,29.0,1,2,0,29663.0,152.0,245,0
57868,0,55,1,28.0,0,1,1,37449.0,124.0,238,0
57869,0,50,1,28.0,1,1,0,2630.0,124.0,79,0
57870,0,47,1,28.0,0,1,1,46816.0,124.0,35,1
57871,1,21,1,6.0,1,2,0,24459.0,160.0,219,0
57872,0,22,1,30.0,1,2,0,29164.0,152.0,94,0
57873,0,51,1,28.0,0,1,1,50859.0,26.0,10,1
57874,1,34,1,3.0,0,1,1,24322.0,154.0,50,0
57875,0,22,1,3.0,1,2,0,33646.0,152.0,263,0
57876,1,62,1,28.0,1,1,0,41356.0,26.0,162,0
57877,1,25,1,15.0,1,2,0,44214.0,152.0,37,0
57878,1,23,1,18.0,1,2,0,29645.0,152.0,88,0
57879,1,55,1,28.0,0,1,1,51980.0,26.0,145,1
57880,1,20,1,15.0,1,2,0,2630.0,160.0,215,0
57881,0,26,1,36.0,1,2,0,2630.0,152.0,273,0
57882,1,55,1,28.0,1,1,0,37449.0,26.0,128,0
57883,1,23,1,51.0,0,2,1,2630.0,152.0,215,0
57884,0,49,1,47.0,0,1,1,38243.0,124.0,95,0
57885,1,48,1,39.0,0,1,1,65167.0,26.0,194,1
57886,0,38,1,28.0,1,1,0,50768.0,124.0,41,0
57887,0,25,1,33.0,1,2,0,25633.0,160.0,249,0
57888,0,35,1,28.0,0,1,1,50211.0,154.0,46,1
57889,0,21,1,44.0,0,2,1,44365.0,152.0,226,0
57890,0,37,1,31.0,0,1,1,2630.0,124.0,70,0
57891,1,23,1,8.0,1,2,0,47357.0,152.0,121,0
57892,1,37,1,28.0,0,1,1,2630.0,156.0,221,1
57893,1,28,1,41.0,1,2,0,2630.0,1.0,145,0
57894,1,42,1,39.0,0,1,1,2630.0,26.0,40,0
57895,0,71,1,28.0,1,1,0,37989.0,37.0,15,0
57896,1,26,1,50.0,1,2,0,27461.0,152.0,26,0
57897,1,22,1,39.0,1,2,0,24163.0,152.0,46,0
57898,1,23,1,46.0,1,2,0,28422.0,152.0,62,0
57899,0,56,1,8.0,0,1,0,2630.0,26.0,299,0
57900,1,21,1,45.0,0,2,1,38007.0,152.0,54,0
57901,1,25,1,11.0,1,2,0,35401.0,152.0,229,0
57902,1,25,1,46.0,1,2,0,36529.0,152.0,254,0
57903,0,48,1,10.0,0,1,1,28927.0,26.0,257,0
57904,1,21,1,9.0,0,2,1,36559.0,152.0,270,0
57905,0,72,1,33.0,1,1,0,54303.0,26.0,294,0
57906,0,22,1,39.0,1,2,0,51021.0,152.0,42,0
57907,1,25,1,28.0,1,2,0,75231.0,152.0,242,0
57908,0,38,1,35.0,1,1,0,32483.0,152.0,251,0
57909,0,46,1,8.0,1,1,0,66595.0,7.0,62,0
57910,0,70,1,28.0,0,1,1,57520.0,157.0,131,0
57911,1,23,1,17.0,0,2,1,35330.0,152.0,283,0
57912,1,22,1,47.0,1,2,1,30797.0,26.0,49,0
57913,1,25,1,8.0,1,2,0,43248.0,152.0,192,0
57914,1,25,1,15.0,0,2,1,32458.0,152.0,231,0
57915,0,29,1,27.0,1,2,0,33563.0,152.0,144,0
57916,1,20,1,15.0,0,2,1,37698.0,160.0,211,0
57917,0,27,1,28.0,0,2,1,30786.0,152.0,111,0
57918,0,63,1,28.0,0,1,1,25483.0,122.0,205,0
57919,0,30,1,20.0,0,1,1,2630.0,157.0,137,0
57920,0,61,1,28.0,1,1,0,40467.0,26.0,116,0
57921,0,78,1,35.0,1,1,0,33854.0,124.0,90,0
57922,0,28,1,19.0,0,1,0,33482.0,124.0,193,0
57923,0,59,1,11.0,0,1,1,55237.0,124.0,209,0
57924,0,49,1,30.0,1,1,0,2630.0,152.0,181,0
57925,0,41,1,28.0,0,3,1,30682.0,124.0,234,0
57926,1,67,1,8.0,1,1,0,2630.0,26.0,242,0
57927,1,23,1,8.0,0,2,0,33702.0,152.0,45,0
57928,1,28,1,18.0,1,2,0,33583.0,152.0,263,0
57929,0,31,1,11.0,1,2,0,22787.0,151.0,171,0
57930,1,39,1,28.0,1,1,0,52954.0,26.0,52,0
57931,1,31,1,11.0,1,2,0,34273.0,152.0,219,0
57932,0,59,1,8.0,0,1,1,53941.0,124.0,109,0
57933,1,44,1,41.0,0,1,1,36987.0,26.0,89,1
57934,1,30,1,10.0,0,1,1,2630.0,157.0,131,0
57935,1,26,1,46.0,1,2,0,27035.0,152.0,296,0
57936,1,27,1,8.0,1,2,0,53887.0,152.0,80,0
57937,0,52,1,3.0,0,1,1,37637.0,124.0,141,0
57938,1,49,1,8.0,0,1,1,42219.0,26.0,239,0
57939,0,68,1,8.0,0,3,1,49764.0,124.0,22,1
57940,1,26,1,27.0,1,2,0,2630.0,152.0,150,0
57941,0,29,1,3.0,0,2,1,24916.0,152.0,234,0
57942,1,20,1,35.0,1,2,0,30130.0,160.0,278,0
57943,0,50,1,3.0,0,1,1,24179.0,124.0,136,0
57944,1,58,1,28.0,0,3,1,2630.0,157.0,287,0
57945,0,52,1,29.0,1,1,0,44951.0,26.0,178,0
57946,1,21,1,8.0,0,2,1,45222.0,152.0,158,0
57947,1,22,1,15.0,1,2,0,24206.0,152.0,130,0
57948,1,24,1,43.0,1,2,0,22031.0,152.0,239,0
57949,1,73,1,28.0,0,1,1,29268.0,26.0,284,0
57950,0,22,1,36.0,0,2,0,35260.0,152.0,177,0
57951,0,30,1,46.0,0,2,1,24766.0,31.0,52,1
57952,0,20,1,7.0,0,2,1,31992.0,152.0,263,0
57953,0,21,1,11.0,1,2,0,25717.0,160.0,245,0
57954,0,45,1,9.0,0,1,1,33787.0,124.0,202,0
57955,1,31,1,41.0,1,2,0,41965.0,152.0,182,0
57956,1,47,1,46.0,0,1,1,40734.0,26.0,75,1
57957,1,24,1,8.0,1,2,0,40839.0,152.0,56,0
57958,0,30,1,28.0,1,2,0,39792.0,152.0,89,0
57959,0,28,1,50.0,1,2,0,35943.0,152.0,89,0
57960,1,21,1,26.0,0,2,1,40120.0,152.0,81,0
57961,0,53,1,0.0,0,1,1,2630.0,26.0,158,0
57962,1,22,1,46.0,0,2,1,29445.0,152.0,244,0
57963,0,22,1,28.0,1,2,0,36498.0,152.0,134,0
57964,0,59,1,48.0,1,1,0,2630.0,124.0,12,0
57965,1,42,1,41.0,0,1,1,21871.0,29.0,246,1
57966,1,27,1,18.0,1,2,0,2630.0,152.0,193,0
57967,0,58,1,8.0,0,1,0,44172.0,124.0,296,0
57968,0,52,1,31.0,1,1,0,2630.0,9.0,85,0
57969,0,44,1,28.0,0,1,1,36452.0,26.0,144,0
57970,1,28,1,45.0,1,2,0,28618.0,152.0,117,0
57971,0,28,1,6.0,0,2,0,2630.0,152.0,272,0
57972,0,60,1,28.0,1,1,0,2630.0,55.0,61,0
57973,1,67,1,28.0,1,1,0,52688.0,30.0,68,0
57974,0,52,1,28.0,0,3,1,37671.0,26.0,229,0
57975,0,27,1,28.0,0,1,1,2630.0,26.0,116,0
57976,0,25,1,41.0,1,2,0,38129.0,152.0,134,0
57977,1,23,1,27.0,1,2,1,22387.0,151.0,178,0
57978,0,60,1,8.0,0,1,1,31059.0,31.0,141,1
57979,0,36,1,28.0,0,1,0,2630.0,157.0,55,0
57980,0,45,1,41.0,0,1,1,30660.0,154.0,284,0
57981,1,57,1,28.0,0,1,1,38782.0,26.0,193,0
57982,1,45,1,28.0,0,1,1,33450.0,26.0,111,1
57983,1,46,1,24.0,0,1,1,34222.0,26.0,142,1
57984,1,74,1,28.0,0,1,1,47745.0,122.0,269,0
57985,0,57,1,20.0,0,1,1,2630.0,26.0,82,0
57986,0,47,1,28.0,0,1,1,39460.0,124.0,36,1
57987,1,23,1,13.0,1,2,0,21945.0,160.0,280,0
57988,0,39,1,46.0,0,1,1,19283.0,152.0,220,1
57989,0,73,1,28.0,1,1,0,33659.0,26.0,232,0
57990,0,22,1,30.0,1,2,0,35763.0,152.0,281,0
57991,0,58,1,17.0,1,1,0,38786.0,124.0,108,0
57992,0,80,1,46.0,1,1,0,41687.0,26.0,104,0
57993,0,35,1,18.0,0,1,1,22251.0,124.0,31,1
57994,1,24,1,28.0,0,2,1,2630.0,124.0,291,0
57995,0,48,1,37.0,1,1,0,20036.0,26.0,35,0
57996,0,48,1,41.0,1,1,0,27316.0,26.0,77,0
57997,1,25,1,11.0,0,2,0,29892.0,152.0,107,0
57998,0,26,1,30.0,1,2,0,33577.0,152.0,84,0
57999,1,22,1,8.0,1,2,0,42731.0,152.0,123,0
58000,0,34,1,36.0,1,1,0,26403.0,122.0,229,0
58001,0,26,1,49.0,0,2,1,30570.0,26.0,45,0
58002,1,36,1,45.0,0,1,1,30429.0,152.0,98,0
58003,1,23,1,30.0,1,2,0,26541.0,160.0,253,0
58004,0,25,1,14.0,1,2,0,47003.0,152.0,170,0
58005,1,22,1,30.0,1,2,0,42070.0,160.0,178,0
58006,1,23,1,42.0,0,2,1,31111.0,151.0,204,0
58007,1,40,1,28.0,1,1,0,41511.0,124.0,114,0
58008,1,35,1,18.0,0,1,1,23480.0,152.0,40,0
58009,0,45,1,28.0,0,3,1,2630.0,26.0,193,0
58010,1,66,1,30.0,1,1,0,23237.0,152.0,271,0
58011,1,43,1,29.0,1,1,0,35152.0,152.0,254,0
58012,1,28,1,47.0,0,2,0,36366.0,152.0,243,0
58013,1,48,1,28.0,0,1,1,38768.0,26.0,246,0
58014,0,21,1,28.0,0,2,1,2630.0,26.0,134,0
58015,0,53,1,28.0,0,1,0,33535.0,124.0,289,0
58016,1,21,1,37.0,0,2,1,35519.0,160.0,274,0
58017,1,25,1,41.0,1,2,0,28878.0,152.0,150,0
58018,0,22,1,50.0,1,2,0,39243.0,152.0,10,0
58019,1,43,1,28.0,0,1,1,42782.0,26.0,164,1
58020,1,39,1,46.0,0,1,1,2630.0,26.0,238,1
58021,1,29,1,41.0,1,2,0,50126.0,152.0,282,0
58022,0,24,1,30.0,1,2,0,26565.0,152.0,31,0
58023,0,26,1,8.0,1,2,0,51572.0,152.0,113,0
58024,1,65,1,28.0,0,1,1,55409.0,124.0,295,0
58025,0,28,1,29.0,1,2,0,75957.0,152.0,267,0
58026,1,30,1,15.0,0,2,1,2630.0,160.0,294,0
58027,1,24,1,14.0,1,2,0,30061.0,160.0,239,0
58028,1,68,1,24.0,1,1,0,2630.0,145.0,162,0
58029,0,25,1,41.0,1,2,0,29986.0,152.0,199,0
58030,1,60,1,30.0,1,1,0,29170.0,122.0,220,0
58031,1,26,1,46.0,1,2,0,28672.0,26.0,191,0
58032,1,52,1,45.0,0,1,1,23918.0,26.0,265,0
58033,1,24,1,50.0,1,2,0,30018.0,152.0,105,0
58034,0,22,1,32.0,0,2,1,30810.0,152.0,146,0
58035,0,23,1,8.0,1,2,0,35515.0,152.0,277,0
58036,1,65,1,28.0,0,1,0,43280.0,26.0,26,0
58037,0,43,1,15.0,1,1,0,26831.0,26.0,236,0
58038,0,25,1,14.0,0,2,1,25741.0,152.0,215,0
58039,1,25,1,39.0,1,2,0,2630.0,152.0,225,0
58040,1,23,1,28.0,0,1,1,29627.0,154.0,171,0
58041,1,21,1,6.0,1,2,0,25841.0,152.0,13,0
58042,1,23,1,50.0,1,2,1,2630.0,152.0,228,0
58043,1,49,1,28.0,0,3,1,27252.0,26.0,243,0
58044,0,45,1,28.0,0,1,1,47053.0,26.0,195,1
58045,1,48,1,28.0,0,1,1,49214.0,26.0,132,0
58046,0,54,1,8.0,0,1,1,48530.0,26.0,168,1
58047,1,46,1,28.0,0,1,1,30185.0,124.0,256,1
58048,1,28,1,28.0,0,2,1,41931.0,152.0,42,0
58049,0,21,1,15.0,1,2,1,28871.0,160.0,145,0
58050,0,44,1,38.0,0,1,1,33816.0,124.0,53,1
58051,1,26,1,21.0,1,2,0,31616.0,152.0,81,0
58052,1,42,1,28.0,0,1,1,29925.0,26.0,62,0
58053,0,27,1,11.0,0,2,1,30377.0,152.0,234,0
58054,1,52,1,46.0,0,1,1,29798.0,155.0,279,0
58055,1,68,1,28.0,0,1,1,43612.0,26.0,71,0
58056,0,52,1,28.0,0,1,1,2630.0,163.0,30,1
58057,0,32,1,21.0,1,1,0,27886.0,124.0,293,0
58058,1,37,1,29.0,0,1,1,30331.0,124.0,104,1
58059,0,30,1,3.0,0,1,1,19908.0,163.0,187,1
58060,0,24,1,28.0,0,2,1,37791.0,124.0,138,0
58061,1,25,1,30.0,1,2,0,31403.0,152.0,170,0
58062,1,29,1,9.0,1,2,0,23203.0,152.0,88,0
58063,1,23,1,29.0,1,2,0,2630.0,152.0,62,0
58064,1,61,1,9.0,1,1,0,33664.0,124.0,54,0
58065,0,60,1,36.0,0,1,1,34079.0,26.0,109,0
58066,0,21,1,39.0,1,2,0,40746.0,160.0,241,0
58067,1,35,1,31.0,0,1,1,2630.0,156.0,70,1
58068,1,41,1,48.0,1,1,0,2630.0,60.0,71,0
58069,1,34,1,13.0,0,1,1,29345.0,152.0,117,0
58070,0,27,1,12.0,0,1,1,28029.0,26.0,143,0
58071,0,68,1,28.0,1,1,0,50183.0,13.0,150,0
58072,0,54,1,47.0,0,1,1,24452.0,163.0,184,1
58073,1,21,1,15.0,0,2,0,32664.0,152.0,80,0
58074,1,27,1,30.0,1,2,0,28244.0,152.0,240,0
58075,0,58,1,10.0,1,1,0,36543.0,26.0,280,0
58076,0,34,1,29.0,1,1,0,32992.0,152.0,245,0
58077,1,24,1,8.0,1,2,0,37087.0,152.0,115,0
58078,0,29,1,40.0,1,1,0,2630.0,124.0,206,0
58079,1,44,1,47.0,0,1,1,25806.0,113.0,284,0
58080,0,54,1,21.0,0,1,1,36599.0,124.0,197,0
58081,0,30,1,51.0,1,2,0,39981.0,152.0,192,0
58082,1,20,1,10.0,0,2,1,2630.0,156.0,201,1
58083,0,34,1,27.0,0,1,1,2630.0,26.0,299,0
58084,0,34,1,28.0,0,1,1,2630.0,157.0,121,1
58085,1,22,1,50.0,1,2,0,32324.0,152.0,123,0
58086,0,58,1,45.0,0,1,0,28047.0,124.0,111,0
58087,0,71,1,28.0,1,1,0,2630.0,157.0,54,0
58088,1,49,1,46.0,1,1,0,38572.0,11.0,140,0
58089,0,46,1,8.0,0,1,1,51459.0,26.0,212,1
58090,0,68,1,20.0,1,1,0,2630.0,124.0,234,0
58091,0,49,1,24.0,0,1,1,33693.0,145.0,140,0
58092,1,42,1,28.0,0,1,1,48311.0,124.0,187,0
58093,1,43,1,8.0,0,1,1,46186.0,124.0,283,0
58094,1,39,1,28.0,1,1,0,65452.0,122.0,126,0
58095,1,50,1,28.0,0,1,1,45970.0,26.0,42,0
58096,0,24,1,46.0,1,2,0,23108.0,152.0,218,0
58097,0,26,1,50.0,1,2,0,46361.0,152.0,224,0
58098,1,27,1,37.0,0,2,1,27967.0,152.0,268,0
58099,0,28,1,8.0,1,2,0,37948.0,152.0,261,0
58100,1,62,1,28.0,1,1,0,34435.0,152.0,13,0
58101,1,37,1,46.0,0,1,1,2630.0,157.0,13,0
58102,0,29,1,29.0,1,2,0,35775.0,152.0,229,0
58103,0,47,1,29.0,0,1,1,2630.0,124.0,256,0
58104,1,21,1,8.0,1,2,0,27054.0,152.0,94,0
58105,0,32,1,24.0,0,1,1,2630.0,26.0,254,1
58106,1,45,1,8.0,0,1,0,46784.0,26.0,96,0
58107,0,24,1,41.0,1,2,0,34678.0,152.0,161,0
58108,0,34,1,21.0,1,1,0,49662.0,152.0,89,0
58109,0,30,1,50.0,1,2,0,22248.0,152.0,40,0
58110,0,41,1,35.0,1,1,0,28166.0,156.0,275,0
58111,1,26,1,23.0,1,2,0,2630.0,152.0,111,0
58112,0,55,1,50.0,1,1,0,31414.0,124.0,23,0
58113,1,71,1,15.0,0,1,0,39894.0,152.0,164,0
58114,0,43,1,19.0,0,1,1,39562.0,122.0,21,0
58115,0,44,1,30.0,1,1,0,25488.0,124.0,49,0
58116,1,25,1,12.0,1,2,0,14637.0,152.0,227,0
58117,0,62,1,28.0,0,1,0,2630.0,26.0,283,0
58118,1,41,1,41.0,0,1,1,47853.0,160.0,25,0
58119,0,65,1,28.0,1,1,0,34224.0,26.0,71,0
58120,0,46,1,11.0,0,1,1,35018.0,124.0,26,1
58121,0,25,1,8.0,0,1,0,35284.0,154.0,10,0
58122,0,32,1,28.0,0,2,1,35845.0,152.0,228,0
58123,1,21,1,8.0,1,2,0,51472.0,160.0,24,0
58124,0,27,1,25.0,1,2,0,36690.0,152.0,180,0
58125,1,21,1,30.0,1,2,0,33700.0,160.0,296,0
58126,0,24,1,8.0,1,2,0,27116.0,152.0,169,0
58127,1,30,1,3.0,1,2,0,31571.0,152.0,116,0
58128,1,28,1,19.0,0,1,1,26029.0,157.0,104,1
58129,1,28,1,28.0,1,2,0,33756.0,152.0,201,0
58130,0,47,1,41.0,0,3,1,30096.0,124.0,52,1
58131,1,33,1,28.0,1,2,0,48430.0,152.0,59,0
58132,0,36,1,8.0,0,1,1,47174.0,122.0,277,0
58133,0,28,1,39.0,0,1,1,40452.0,157.0,289,0
58134,1,44,1,28.0,1,1,0,42791.0,52.0,33,0
58135,0,62,1,50.0,0,1,1,37015.0,26.0,40,0
58136,1,22,1,28.0,1,2,0,26526.0,152.0,273,0
58137,1,24,1,36.0,1,2,0,38535.0,152.0,30,0
58138,0,31,1,45.0,0,2,1,29914.0,124.0,208,0
58139,1,20,1,46.0,1,2,0,32937.0,160.0,249,0
58140,1,27,1,11.0,1,2,0,25325.0,152.0,190,0
58141,0,43,1,28.0,1,1,0,41390.0,26.0,26,0
58142,1,42,1,15.0,0,1,1,48213.0,26.0,182,1
58143,0,25,1,30.0,0,2,1,29555.0,152.0,287,1
58144,0,56,1,28.0,0,1,1,2630.0,52.0,186,0
58145,0,47,1,28.0,1,1,1,41408.0,26.0,231,0
58146,1,49,1,28.0,0,1,1,50209.0,25.0,121,0
58147,0,26,1,15.0,1,2,0,33741.0,152.0,12,0
58148,0,58,1,26.0,0,3,1,30485.0,26.0,122,1
58149,0,36,1,15.0,0,1,1,2630.0,154.0,185,0
58150,0,24,1,6.0,1,2,0,32961.0,152.0,281,0
58151,0,28,1,28.0,0,2,0,32026.0,152.0,97,0
58152,1,28,1,28.0,1,2,0,45066.0,152.0,20,0
58153,0,66,1,41.0,1,1,0,50254.0,12.0,266,0
58154,0,24,1,33.0,1,2,0,37399.0,152.0,100,0
58155,0,35,1,24.0,0,1,1,36152.0,156.0,247,0
58156,1,25,1,15.0,1,2,0,35488.0,152.0,89,0
58157,0,47,1,4.0,1,1,0,29721.0,124.0,260,0
58158,1,60,1,49.0,1,1,0,2630.0,152.0,31,0
58159,0,43,1,28.0,0,1,1,51425.0,13.0,11,1
58160,0,27,1,8.0,1,2,0,38957.0,152.0,289,0
58161,0,22,1,13.0,1,2,0,17426.0,160.0,10,0
58162,0,42,1,46.0,0,1,1,21440.0,124.0,231,1
58163,0,52,1,28.0,0,3,1,34636.0,13.0,222,0
58164,1,66,1,28.0,0,1,1,42088.0,124.0,158,0
58165,1,23,1,26.0,0,2,1,29523.0,152.0,33,0
58166,0,53,1,39.0,0,1,1,36433.0,124.0,171,0
58167,1,27,1,36.0,1,2,0,25922.0,152.0,143,0
58168,0,29,1,46.0,0,3,1,25314.0,124.0,155,1
58169,0,56,1,50.0,0,1,1,30308.0,25.0,156,0
58170,0,38,1,28.0,0,1,1,38445.0,124.0,290,0
58171,0,49,1,28.0,1,1,0,37600.0,26.0,226,0
58172,0,41,1,24.0,1,1,0,2630.0,23.0,71,0
58173,0,70,1,28.0,0,1,1,54768.0,26.0,155,1
58174,0,75,1,38.0,1,1,0,59417.0,124.0,116,0
58175,0,24,1,33.0,1,2,0,42040.0,152.0,212,0
58176,1,44,1,48.0,1,1,0,2630.0,15.0,25,0
58177,0,45,1,28.0,0,1,1,35096.0,124.0,85,0
58178,0,42,1,28.0,1,1,0,20366.0,124.0,53,0
58179,1,31,1,50.0,1,2,0,37900.0,152.0,246,0
58180,0,26,1,28.0,1,2,0,50661.0,152.0,206,0
58181,0,39,1,28.0,0,1,1,31302.0,26.0,210,0
58182,0,66,1,8.0,0,1,0,54498.0,124.0,12,0
58183,0,22,1,6.0,1,2,0,32809.0,152.0,215,0
58184,0,53,1,28.0,0,3,1,34693.0,26.0,178,1
58185,0,23,1,29.0,1,2,0,29871.0,152.0,130,0
58186,1,21,1,15.0,0,2,0,41691.0,160.0,149,0
58187,1,26,1,28.0,1,2,0,61708.0,152.0,184,0
58188,1,27,1,8.0,1,2,0,28662.0,152.0,242,0
58189,1,57,1,28.0,1,1,0,29544.0,26.0,286,0
58190,1,43,1,46.0,0,1,0,43526.0,26.0,109,0
58191,0,50,1,28.0,0,3,1,44482.0,124.0,265,0
58192,0,62,1,45.0,1,1,0,35717.0,26.0,124,0
58193,0,50,1,11.0,1,1,0,29713.0,124.0,171,0
58194,0,71,1,10.0,0,1,1,32531.0,124.0,256,0
58195,0,46,1,41.0,0,1,1,29972.0,13.0,297,0
58196,1,23,1,46.0,1,2,0,20667.0,152.0,41,0
58197,1,47,1,28.0,1,1,0,42060.0,124.0,297,0
58198,0,65,1,28.0,0,1,1,41184.0,124.0,116,0
58199,0,50,1,28.0,0,1,1,25200.0,26.0,53,0
58200,0,29,1,8.0,1,2,0,30334.0,152.0,53,0
58201,0,27,1,37.0,0,2,1,24874.0,152.0,241,1
58202,0,47,1,8.0,1,1,0,33964.0,26.0,87,0
58203,1,42,1,24.0,1,1,0,26771.0,145.0,246,0
58204,1,73,1,28.0,0,3,1,64629.0,3.0,251,0
58205,0,27,1,26.0,0,2,1,34812.0,152.0,94,0
58206,1,25,1,8.0,0,2,0,30092.0,152.0,206,0
58207,1,23,1,46.0,1,2,0,26699.0,152.0,289,0
58208,1,22,1,14.0,1,2,0,30455.0,152.0,247,0
58209,0,21,1,13.0,0,2,0,31318.0,160.0,29,0
58210,0,42,1,28.0,0,1,1,38251.0,26.0,45,0
58211,0,51,1,46.0,1,1,0,33931.0,26.0,215,0
58212,1,28,1,25.0,1,2,0,24200.0,152.0,197,0
58213,0,24,1,39.0,1,2,0,27321.0,151.0,189,0
58214,1,37,1,28.0,0,1,1,53745.0,124.0,95,0
58215,1,28,1,13.0,1,2,0,25583.0,152.0,183,0
58216,1,23,1,3.0,1,2,0,25562.0,152.0,197,0
58217,1,67,1,28.0,0,3,1,60423.0,124.0,251,0
58218,1,66,1,28.0,0,1,1,49565.0,26.0,199,0
58219,1,21,1,15.0,0,2,1,39630.0,152.0,125,0
58220,1,25,1,17.0,1,2,0,31406.0,152.0,149,0
58221,1,25,1,26.0,0,2,0,26292.0,152.0,287,0
58222,0,69,1,8.0,1,1,0,2630.0,26.0,259,0
58223,0,57,1,8.0,1,1,0,29886.0,26.0,274,0
58224,1,23,1,6.0,1,2,0,26323.0,152.0,58,0
58225,1,46,1,28.0,0,1,1,31347.0,26.0,48,0
58226,1,30,1,11.0,0,2,1,35879.0,124.0,165,0
58227,0,47,1,28.0,1,1,0,54197.0,26.0,107,0
58228,1,63,1,28.0,1,1,0,26704.0,26.0,111,0
58229,1,31,1,15.0,0,2,1,26558.0,124.0,61,0
58230,0,40,1,28.0,0,1,1,28524.0,26.0,257,1
58231,1,51,1,28.0,0,1,1,32499.0,124.0,233,0
58232,0,48,1,41.0,0,1,1,2630.0,157.0,26,0
58233,0,26,1,16.0,0,2,1,16830.0,152.0,255,0
58234,1,78,1,28.0,0,1,1,58095.0,26.0,188,0
58235,0,47,1,41.0,1,1,1,50667.0,124.0,176,0
58236,1,25,1,2.0,0,2,1,24922.0,152.0,200,0
58237,0,44,1,29.0,0,1,1,33598.0,26.0,64,1
58238,1,72,1,28.0,0,1,1,2630.0,156.0,110,1
58239,0,21,1,41.0,1,2,0,31752.0,160.0,192,0
58240,1,37,1,6.0,0,1,1,28141.0,157.0,74,1
58241,1,55,1,28.0,1,1,0,28841.0,26.0,103,0
58242,1,26,1,8.0,0,2,0,67403.0,152.0,193,0
58243,1,56,1,28.0,1,1,0,46904.0,124.0,193,0
58244,0,73,1,41.0,1,1,0,2630.0,26.0,72,0
58245,1,43,1,30.0,0,1,1,31499.0,131.0,240,1
58246,1,52,1,18.0,0,1,1,36041.0,124.0,250,0
58247,0,55,1,41.0,0,1,0,34040.0,26.0,244,0
58248,0,58,1,28.0,0,1,1,30674.0,122.0,151,0
58249,1,28,1,4.0,1,2,0,2630.0,152.0,268,0
58250,1,23,1,49.0,0,2,1,38883.0,152.0,295,0
58251,1,59,1,29.0,1,1,0,42769.0,124.0,221,0
58252,0,28,1,3.0,1,2,0,32991.0,152.0,43,0
58253,1,39,1,36.0,0,1,1,2630.0,156.0,246,0
58254,0,46,1,16.0,0,1,1,15311.0,26.0,262,0
58255,0,41,1,44.0,0,1,1,33672.0,163.0,143,1
58256,1,38,1,50.0,0,2,0,2630.0,1.0,115,0
58257,0,46,1,9.0,1,1,0,2630.0,26.0,218,0
58258,1,48,1,28.0,0,1,1,2630.0,124.0,79,1
58259,0,44,1,30.0,0,1,1,24572.0,26.0,141,1
58260,1,26,1,28.0,1,2,0,27173.0,152.0,91,0
58261,1,51,1,8.0,0,1,1,30719.0,124.0,123,0
58262,0,54,1,40.0,1,1,0,38551.0,26.0,78,0
58263,0,24,1,41.0,1,2,0,2630.0,152.0,91,0
58264,0,68,1,28.0,1,1,0,32660.0,124.0,88,0
58265,1,24,1,10.0,1,2,0,28698.0,152.0,220,0
58266,0,22,1,11.0,1,2,0,33843.0,152.0,21,0
58267,0,28,1,28.0,1,2,0,2630.0,152.0,59,0
58268,1,44,1,28.0,0,2,0,2630.0,1.0,72,0
58269,1,29,1,28.0,1,2,0,31341.0,152.0,77,0
58270,0,66,1,6.0,0,1,1,25471.0,26.0,12,0
58271,0,26,1,46.0,1,2,0,24223.0,152.0,67,0
58272,1,21,1,8.0,1,2,0,43560.0,160.0,143,0
58273,1,36,1,28.0,0,1,1,27520.0,152.0,273,1
58274,1,27,1,28.0,1,2,0,31271.0,152.0,167,0
58275,1,22,1,10.0,1,2,0,14345.0,152.0,61,0
58276,0,34,1,28.0,0,1,1,41204.0,122.0,91,1
58277,1,21,1,3.0,1,2,0,36306.0,152.0,118,0
58278,1,41,1,45.0,0,1,1,24036.0,26.0,13,1
58279,1,25,1,36.0,1,2,0,25993.0,152.0,76,0
58280,0,63,1,4.0,1,1,0,40133.0,26.0,220,0
58281,1,27,1,6.0,1,2,0,21236.0,152.0,105,0
58282,1,41,1,28.0,0,3,1,30329.0,4.0,132,1
58283,0,45,1,28.0,0,1,1,40394.0,124.0,63,1
58284,0,76,1,28.0,1,1,0,56524.0,122.0,94,0
